card_id,name,card_type,is_pokemon,is_item,is_supporter,is_stadium,is_tool,is_basic_energy,is_special_energy,hp,retreat_cost,energy_type_id,weakness_id,resistance_id,is_basic,is_stage1,is_stage2,evolves_from_id,is_ex,is_mega_ex,is_tera,is_ace_spec,prizes_on_ko,type_Colorless,type_Grass,type_Fire,type_Water,type_Lightning,type_Psychic,type_Fighting,type_Darkness,type_Metal,type_Dragon,n_attacks,max_damage,min_attack_cost,has_variable_attack
447,Regirock ex,0,true,false,false,false,false,false,false,230,3,6,1,-1,true,false,false,-1,true,false,false,false,2,false,false,false,false,false,false,true,false,false,false,2,140,1,false
448,Team Rocket's Ekans,0,true,false,false,false,false,false,false,70,1,7,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,10,1,false
449,Team Rocket's Arbok,0,true,false,false,false,false,false,false,130,2,7,6,-1,false,true,false,448,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,0,3,false
450,Team Rocket's Nidoran♀,0,true,false,false,false,false,false,false,70,1,7,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,30,1,false
451,Team Rocket's Nidorina,0,true,false,false,false,false,false,false,90,2,7,6,-1,false,true,false,450,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,50,1,true
452,Team Rocket's Nidoqueen,0,true,false,false,false,false,false,false,170,3,7,6,-1,false,false,true,451,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,130,1,false
453,Team Rocket's Nidoran♂,0,true,false,false,false,false,false,false,70,1,7,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,30,1,false
454,Team Rocket's Nidorino,0,true,false,false,false,false,false,false,100,2,7,6,-1,false,true,false,453,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,60,2,false
455,Team Rocket's Nidoking ex,0,true,false,false,false,false,false,false,330,3,7,6,-1,false,false,true,454,true,false,false,false,2,false,false,false,false,false,false,false,true,false,false,2,240,3,false
456,Team Rocket's Zubat,0,true,false,false,false,false,false,false,50,1,7,4,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,0,1,false
457,Team Rocket's Golbat,0,true,false,false,false,false,false,false,80,1,7,4,6,false,true,false,456,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,30,1,false
458,Team Rocket's Crobat ex,0,true,false,false,false,false,false,false,310,1,7,4,6,false,false,true,457,true,false,false,false,2,false,false,false,false,false,false,false,true,false,false,1,120,2,false
459,Team Rocket's Grimer,0,true,false,false,false,false,false,false,80,3,7,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,0,2,false
460,Team Rocket's Muk,0,true,false,false,false,false,false,false,150,4,7,6,-1,false,true,false,459,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,40,2,true
461,Team Rocket's Koffing,0,true,false,false,false,false,false,false,70,1,7,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,30,2,false
462,Team Rocket's Weezing,0,true,false,false,false,false,false,false,130,2,7,6,-1,false,true,false,461,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,0,2,true
463,Team Rocket's Murkrow,0,true,false,false,false,false,false,false,80,1,7,4,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,30,1,false
464,Team Rocket's Sneasel,0,true,false,false,false,false,false,false,80,1,7,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,20,1,true
465,Forretress,0,true,false,false,false,false,false,false,130,2,8,2,1,false,true,false,393,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,2,20,1,true
466,Skarmory,0,true,false,false,false,false,false,false,110,1,8,4,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,2,60,1,false
467,Zamazenta,0,true,false,false,false,false,false,false,130,2,8,2,1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,1,70,3,false
468,Team Rocket's Rattata,0,true,false,false,false,false,false,false,50,1,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,10,1,false
469,Team Rocket's Raticate,0,true,false,false,false,false,false,false,90,1,0,6,-1,false,true,false,468,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,90,1,false
470,Team Rocket's Meowth,0,true,false,false,false,false,false,false,70,1,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,0,1,true
471,Team Rocket's Persian ex,0,true,false,false,false,false,false,false,260,2,0,6,-1,false,true,false,470,true,false,false,false,2,true,false,false,false,false,false,false,false,false,false,2,140,2,false
472,Kangaskhan,0,true,false,false,false,false,false,false,120,2,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,50,2,true
473,Team Rocket's Porygon,0,true,false,false,false,false,false,false,60,1,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,0,1,false
474,Team Rocket's Porygon2,0,true,false,false,false,false,false,false,90,1,0,6,-1,false,true,false,473,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,0,3,true
475,Team Rocket's Porygon-Z,0,true,false,false,false,false,false,false,140,1,0,6,-1,false,false,true,474,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,0,2,true
476,Taillow,0,true,false,false,false,false,false,false,60,1,0,4,6,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,20,1,false
477,Swellow,0,true,false,false,false,false,false,false,100,0,0,4,6,false,true,false,476,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,70,1,false
478,Squawkabilly,0,true,false,false,false,false,false,false,70,1,0,4,6,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,20,1,false
479,Snivy,0,true,false,false,false,false,false,false,70,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,30,1,false
480,Servine,0,true,false,false,false,false,false,false,100,1,1,2,-1,false,true,false,1014,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,60,1,false
481,Serperior ex,0,true,false,false,false,false,false,false,320,2,1,2,-1,false,false,true,1015,true,false,false,false,2,false,true,false,false,false,false,false,false,false,false,1,150,4,false
482,Pansage,0,true,false,false,false,false,false,false,70,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,30,1,false
483,Simisage,0,true,false,false,false,false,false,false,100,1,1,2,-1,false,true,false,482,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,70,2,false
484,Petilil,0,true,false,false,false,false,false,false,60,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,10,1,false
485,Lilligant,0,true,false,false,false,false,false,false,100,1,1,2,-1,false,true,false,484,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,70,1,false
486,Maractus,0,true,false,false,false,false,false,false,100,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,50,1,false
487,Karrablast,0,true,false,false,false,false,false,false,60,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,10,1,false
488,Foongus,0,true,false,false,false,false,false,false,50,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,0,1,false
489,Amoonguss,0,true,false,false,false,false,false,false,120,2,1,2,-1,false,true,false,488,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,60,1,false
490,Victini,0,true,false,false,false,false,false,false,80,1,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,120,2,false
491,Darumaka,0,true,false,false,false,false,false,false,80,2,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,30,2,false
492,Darmanitan,0,true,false,false,false,false,false,false,140,2,2,3,-1,false,true,false,792,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,2,180,2,false
493,Litwick,0,true,false,false,false,false,false,false,60,1,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,0,1,false
494,Lampent,0,true,false,false,false,false,false,false,80,1,2,3,-1,false,true,false,493,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,50,1,false
495,Chandelure,0,true,false,false,false,false,false,false,150,2,2,3,-1,false,false,true,494,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,2,180,1,false
496,Larvesta,0,true,false,false,false,false,false,false,60,1,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,10,1,false
497,Volcarona,0,true,false,false,false,false,false,false,120,1,2,3,-1,false,true,false,933,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,70,3,false
498,Panpour,0,true,false,false,false,false,false,false,70,1,3,4,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,30,1,false
499,Simipour,0,true,false,false,false,false,false,false,100,1,3,4,-1,false,true,false,498,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,70,2,false
500,Tympole,0,true,false,false,false,false,false,false,60,1,3,4,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,0,2,true
501,Palpitoad,0,true,false,false,false,false,false,false,90,2,3,4,-1,false,true,false,500,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,60,2,true
502,Seismitoad,0,true,false,false,false,false,false,false,170,3,3,4,-1,false,false,true,501,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,160,3,true
503,Tirtouga,0,true,false,false,false,false,false,false,100,3,3,4,-1,false,true,false,1136,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,80,1,true
504,Carracosta,0,true,false,false,false,false,false,false,180,3,3,4,-1,false,false,true,503,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,150,3,false
505,Alomomola,0,true,false,false,false,false,false,false,110,1,3,4,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,70,3,false
506,Cubchoo,0,true,false,false,false,false,false,false,70,2,3,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,10,1,false
507,Beartic,0,true,false,false,false,false,false,false,150,3,3,8,-1,false,true,false,506,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,150,1,true
508,Cryogonal,0,true,false,false,false,false,false,false,90,1,3,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,30,1,false
509,Kyurem ex,0,true,false,false,false,false,false,false,230,2,3,8,-1,true,false,false,-1,true,false,false,false,2,false,false,false,true,false,false,false,false,false,false,2,130,2,true
510,Emolga,0,true,false,false,false,false,false,false,70,0,4,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,2,20,1,false
511,Tynamo,0,true,false,false,false,false,false,false,40,0,4,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,1,0,1,false
512,Eelektrik,0,true,false,false,false,false,false,false,90,2,4,6,-1,false,true,false,511,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,1,50,3,false
513,Eelektross,0,true,false,false,false,false,false,false,160,3,4,6,-1,false,false,true,512,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,2,60,1,true
514,Thundurus,0,true,false,false,false,false,false,false,120,1,4,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,2,110,1,false
515,Zekrom ex,0,true,false,false,false,false,false,false,230,2,4,6,-1,true,false,false,-1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,false,2,130,2,true
516,Munna,0,true,false,false,false,false,false,false,70,1,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,10,1,false
517,Musharna,0,true,false,false,false,false,false,false,120,2,5,7,6,false,true,false,516,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,50,1,false
518,Solosis,0,true,false,false,false,false,false,false,40,1,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,10,1,false
519,Duosion,0,true,false,false,false,false,false,false,70,1,5,7,6,false,true,false,518,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,30,1,false
